EventID,ClusterID,NPixels,Energy_MeV,Charge_ke,x_cm,y_cm,z_cm
94525,0,1,0.3905521196720049,8.506225166456268,-35.751972710664646,8.911799723049675,-33.05976714285714
95853,0,1,1.1040878340695939,24.047033026035756,30.695425313462543,-6.077128694124928,38.34256142857143
96016,0,1,0.5548436011712782,12.084493633510439,-33.76452809202682,-13.622797720171908,-13.249288571428568
96470,0,1,0.35134460412121826,7.652285477760135,-21.124744048675723,20.77616104377755,29.537904285714284
97706,0,1,0.47794104262335046,10.409555908336573,-14.822797485166138,21.77406998142913,-49.34838285714286
97706,1,1,0.6305081938495365,13.732468462042906,-14.826922634103337,21.780928184077784,-18.532082857142854
98154,0,1,0.38555866560294727,8.397467736832192,53.38985829222224,22.6543777621243,-36.581630000000004
98215,0,1,0.23728830700918752,5.168139326660104,-59.515691394047586,-11.118616606116104,16.330918571428573
98354,0,1,0.41470710458040344,9.032320737761188,-56.35840595150605,21.456359655615532,-36.581630000000004
98547,0,1,0.390329790140167,8.501382829252838,46.258989816007656,33.07062209712639,49.78861571428572
99128,0,1,0.22989087127277152,5.007023176320964,10.081687877002533,-0.880014372017581,-35.260931428571425
99369,0,1,0.31848867533109915,6.93668334871134,-60.08413854553724,-15.930912855104612,-27.33674
100332,0,1,0.31701532629483686,6.9045938067015475,-43.0862457151167,-32.74365362007193,-52.870245714285716
101027,0,1,0.3600033953671562,7.840873951096662,-26.515594506018594,-40.5522959929305,-48.90815
101100,0,1,0.3983681187167157,8.676457625650068,-19.25006113927509,-44.01993893165189,-49.78861571428571
103006,0,1,0.2392136933138517,5.210074240375691,18.157787640709092,-3.306910793898454,-31.73906857142857
103289,0,1,0.3731888917226379,8.128054061719054,-40.83345308876382,11.946120084940077,53.310478571428575
104392,0,1,0.22054013334106565,4.80336410416841,-35.44352544916101,-43.68941252878594,-35.701164285714285
105793,0,1,0.5071227574733735,11.045133657770076,45.81828760855647,-16.389008820629442,17.211384285714285
106267,0,1,0.7444209382636838,16.213488035383033,-15.115101817891448,-12.260399507478045,-14.12975428571428
106339,0,1,0.8440080368364884,18.382495042298718,41.82705947047836,-35.98128038959255,-29.097671428571424
106549,0,1,0.27272812528838397,5.940018568781003,-15.071920846721364,-14.401563377376359,30.41837
107052,0,1,0.6019650987087669,13.110799849876944,-49.25147589760061,-49.376949997805156,52.870245714285716
108057,0,1,0.3528796663227808,7.685719132510166,-40.60097972410694,-2.261281943406741,-31.298835714285712
108409,0,1,1.0761870044460162,23.439352956834234,6.446248043983213,33.28909047901908,-18.97231571428571
109450,0,1,0.8873947640554601,19.327457961127923,-31.921497041629756,-16.466232733418774,-33.05976714285714
110697,0,1,0.9566682019716385,20.836233438942287,44.74608934236111,27.729950507983137,-47.587451428571434
111003,0,1,0.5525899410924946,12.035408916994532,8.41132432259856,10.339213842218516,19.41254857142857
111966,0,1,0.5796985947128096,12.625835392844994,-35.849849172605175,42.73621326192337,12.809055714285714
114968,0,1,0.5041356845469844,10.980075209433322,29.755580897400517,5.417305565805909,41.86442428571429
